"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"1295","","","1","","html-button-operationspan","137","271604","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">6 + 3 = 9<br><br><br><br></div>"
"1254","","","1","","html-button-operationspan","140","273865","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">5 + 10 = 15<br><br><br><br></div>"
"1162","","","1","","html-button-operationspan","143","276033","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">5 + 1 = 5<br><br><br><br></div>"
"5799","P,N,Q,L,H","P,N,Q,L,H","5","5","operation-span-recall","145","281837","0.0-9.0-1.4",""
"1281","","","1","","html-button-operationspan","148","285688","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">8 - 2 = 5<br><br><br><br></div>"
"976","","","1","","html-button-operationspan","151","287670","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">5 - 2 = 5<br><br><br><br></div>"
"899","","","1","","html-button-operationspan","154","289575","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">2 + 3 = 5<br><br><br><br></div>"
"3166","","","1","","html-button-operationspan","157","293746","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">6 + 7 = 12<br><br><br><br></div>"
"1567","","","1","","html-button-operationspan","160","296319","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">5 + 9 = 14<br><br><br><br></div>"
"9335","H,Q,J,L,S","H,Q,J,L,S","5","5","operation-span-recall","162","305659","0.0-9.0-1.5",""
"1000","","","1","","html-button-operationspan","165","309272","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">2 + 1 = 3<br><br><br><br></div>"
"1030","","","1","","html-button-operationspan","168","311309","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">4 + 10 = 14<br><br><br><br></div>"
"1670","","","1","","html-button-operationspan","171","313984","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">8 - 7 = 0<br><br><br><br></div>"
"1628","","","1","","html-button-operationspan","174","316619","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">6 + 2 = 7<br><br><br><br></div>"
"1660","","","1","","html-button-operationspan","177","319285","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">4 - 1 = 3<br><br><br><br></div>"
"1875","","","1","","html-button-operationspan","180","322164","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">10 - 3 = 7<br><br><br><br></div>"
"12672","H,T,K,P,S,J","H,T,K,P,S,J","6","6","operation-span-recall","182","334840","0.0-9.0-1.6",""
"1466","","","1","","html-button-operationspan","185","338767","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">8 - 3 = 5<br><br><br><br></div>"
"1093","","","1","","html-button-operationspan","188","340867","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">3 - 2 = 1<br><br><br><br></div>"
"1121","","","1","","html-button-operationspan","191","342993","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">6 + 5 = 11<br><br><br><br></div>"
"2727","","","1","","html-button-operationspan","194","346727","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">9 + 3 = 11<br><br><br><br></div>"
"1360","","","1","","html-button-operationspan","197","349093","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">10 + 1 = 10<br><br><br><br></div>"
"1376","","","0","","html-button-operationspan","200","351475","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">2 - 1 = 0<br><br><br><br></div>"
"10212","K,P,N,Q,V,S","K,P,N,Q,V,S","6","6","operation-span-recall","202","361693","0.0-9.0-1.7",""
"1602","","","1","","html-button-operationspan","205","365887","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">4 + 5 = 8<br><br><br><br></div>"
"1543","","","1","","html-button-operationspan","208","368438","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">4 + 5 = 11<br><br><br><br></div>"
"2110","","","1","","html-button-operationspan","211","371554","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">3 + 6 = 10<br><br><br><br></div>"
"1331","","","1","","html-button-operationspan","214","373891","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"2279","","","1","","html-button-operationspan","217","377175","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">6 + 9 = 13<br><br><br><br></div>"
"1752","","","1","","html-button-operationspan","220","379932","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"10167","P,V,F,R,N,S","P,V,F,R,N,S","6","6","operation-span-recall","222","390104","0.0-9.0-1.8",""
"2601","","","1","","html-button-operationspan","225","395551","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">7 - 2 = 5<br><br><br><br></div>"
"847","","","1","","html-button-operationspan","228","397404","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">4 - 1 = 3<br><br><br><br></div>"
"1082","","","1","","html-button-operationspan","231","399492","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">9 - 2 = 7<br><br><br><br></div>"
"1094","","","1","","html-button-operationspan","234","401592","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">8 - 5 = 3<br><br><br><br></div>"
"1772","","","1","","html-button-operationspan","237","404371","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">3 + 3 = 8<br><br><br><br></div>"
"3096","","","1","","html-button-operationspan","240","408473","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">8 - 4 = 6<br><br><br><br></div>"
"1186","","","1","","html-button-operationspan","243","410665","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">2 + 4 = 6<br><br><br><br></div>"
"14008","F,H,L,R,S,T,K","F,H,L,K,S,P,R","4","7","operation-span-recall","245","424678","0.0-9.0-1.9",""
"3154","","","1","","html-button-operationspan","248","436028","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"2301","","","1","","html-button-operationspan","251","439335","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">4 + 9 = 13<br><br><br><br></div>"
"1790","","","1","","html-button-operationspan","254","442130","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">2 + 7 = 8<br><br><br><br></div>"
"2242","","","1","","html-button-operationspan","257","445377","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">10 + 3 = 14<br><br><br><br></div>"
"1323","","","1","","html-button-operationspan","260","447706","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">1 + 6 = 7<br><br><br><br></div>"
"4553","","","1","","html-button-operationspan","263","453267","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">2 - 1 = 2<br><br><br><br></div>"
"3866","","","1","","html-button-operationspan","266","458139","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">4 - 1 = 3<br><br><br><br></div>"
"12222","T,V,L,P,S,T,J","T,V,P,L,S,H,J","4","7","operation-span-recall","268","470366","0.0-9.0-1.10",""
"4138","","","1","","html-button-operationspan","271","478739","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">8 + 3 = 9<br><br><br><br></div>"
"2162","","","1","","html-button-operationspan","274","481907","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">5 - 4 = 2<br><br><br><br></div>"
"1562","","","1","","html-button-operationspan","277","484474","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">4 + 8 = 11<br><br><br><br></div>"
"3785","","","1","","html-button-operationspan","280","489264","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">9 - 5 = 5<br><br><br><br></div>"
"3097","","","1","","html-button-operationspan","283","493366","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">7 - 2 = 5<br><br><br><br></div>"
"5630","","","1","","html-button-operationspan","286","500004","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">6 + 6 = 11<br><br><br><br></div>"
"3332","","","1","","html-button-operationspan","289","504342","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">5 - 4 = 1<br><br><br><br></div>"
"20272","T,L,R,J,V,S,H","T,R,L,J,V,F,H","4","7","operation-span-recall","291","524619","0.0-9.0-1.11",""
