"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"1482","","","1","","html-button-operationspan","117","338218","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">5 + 1 = 8<br><br><br><br></div>"
"1689","","","1","","html-button-operationspan","120","340918","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"2919","","","1","","html-button-operationspan","123","344853","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">7 + 4 = 11<br><br><br><br></div>"
"2702","","","1","","html-button-operationspan","126","348566","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">2 - 1 = 0<br><br><br><br></div>"
"6519","P,J,K,L,N","P,J,K,L,N","5","5","operation-span-recall","128","355097","0.0-9.0-1.3",""
"2469","","","1","","html-button-operationspan","131","360434","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">8 - 5 = 1<br><br><br><br></div>"
"1468","","","1","","html-button-operationspan","134","362914","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">2 + 4 = 4<br><br><br><br></div>"
"1264","","","1","","html-button-operationspan","137","365189","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">3 - 1 = 0<br><br><br><br></div>"
"1380","","","1","","html-button-operationspan","140","367583","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">2 + 8 = 8<br><br><br><br></div>"
"3061","","","1","","html-button-operationspan","143","371654","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">10 - 2 = 8<br><br><br><br></div>"
"10077","K,Q,S,L,F","K,Q,S,L,F","5","5","operation-span-recall","145","381737","0.0-9.0-1.4",""
"3494","","","1","","html-button-operationspan","148","389254","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">5 - 4 = 2<br><br><br><br></div>"
"3041","","","1","","html-button-operationspan","151","393314","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">2 + 6 = 9<br><br><br><br></div>"
"1775","","","1","","html-button-operationspan","154","396101","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">9 - 1 = 8<br><br><br><br></div>"
"1833","","","1","","html-button-operationspan","157","398943","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"3349","","","1","","html-button-operationspan","160","403303","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">3 + 2 = 5<br><br><br><br></div>"
"7441","H,Q,P,N,T","H,Q,P,N,T","5","5","operation-span-recall","162","410758","0.0-9.0-1.5",""
"1938","","","1","","html-button-operationspan","165","415364","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">3 + 7 = 10<br><br><br><br></div>"
"1753","","","1","","html-button-operationspan","168","418128","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"2843","","","1","","html-button-operationspan","171","421976","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">8 - 1 = 6<br><br><br><br></div>"
"1665","","","1","","html-button-operationspan","174","424654","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"4904","","","1","","html-button-operationspan","177","430564","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">6 - 5 = 1<br><br><br><br></div>"
"2514","","","1","","html-button-operationspan","180","434097","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">8 + 2 = 10<br><br><br><br></div>"
"9309","Q,N,S,F,V,K","Q,N,S,F,V,K","6","6","operation-span-recall","182","443413","0.0-9.0-1.6",""
"1517","","","1","","html-button-operationspan","185","450713","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">1 + 7 = 8<br><br><br><br></div>"
"1280","","","1","","html-button-operationspan","188","453004","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">2 + 2 = 4<br><br><br><br></div>"
"2517","","","1","","html-button-operationspan","191","456535","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">4 - 1 = 5<br><br><br><br></div>"
"3873","","","1","","html-button-operationspan","194","461426","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">6 - 1 = 4<br><br><br><br></div>"
"2312","","","1","","html-button-operationspan","197","464749","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"2317","","","1","","html-button-operationspan","200","468081","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"11214","V,P,J,N,F","V,P,J,N,H,F","4","6","operation-span-recall","202","479311","0.0-9.0-1.7",""
"4007","","","1","","html-button-operationspan","205","488714","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">9 - 7 = 4<br><br><br><br></div>"
"1951","","","1","","html-button-operationspan","208","491675","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">1 + 2 = 3<br><br><br><br></div>"
"1816","","","1","","html-button-operationspan","211","494506","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">6 + 6 = 11<br><br><br><br></div>"
"5334","","","1","","html-button-operationspan","214","500852","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","217","507866","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">7 + 5 = 12<br><br><br><br></div>"
"2625","","","1","","html-button-operationspan","220","511506","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">4 + 1 = 5<br><br><br><br></div>"
"10142","R,T,S,J,V,H","R,T,S,J,V,H","6","6","operation-span-recall","222","521655","0.0-9.0-1.8",""
"2996","","","1","","html-button-operationspan","225","528332","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">7 - 1 = 6<br><br><br><br></div>"
"1624","","","1","","html-button-operationspan","228","530966","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">4 + 10 = 14<br><br><br><br></div>"
"1813","","","1","","html-button-operationspan","231","533787","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">8 + 1 = 9<br><br><br><br></div>"
"4278","","","1","","html-button-operationspan","234","539075","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">8 + 10 = 18<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","237","546100","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"2215","","","1","","html-button-operationspan","240","549335","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">3 + 5 = 8<br><br><br><br></div>"
"null","","","null","","html-button-operationspan","243","556349","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">5 + 8 = 13<br><br><br><br></div>"
"5347","R,T,S","F,V,J,S,R,L,P","0","7","operation-span-recall","245","561705","0.0-9.0-1.9",""
"1652","","","1","","html-button-operationspan","248","598275","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">5 - 3 = 3<br><br><br><br></div>"
"2134","","","1","","html-button-operationspan","251","601421","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">5 - 1 = 5<br><br><br><br></div>"
"2188","","","1","","html-button-operationspan","254","604616","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">10 + 2 = 12<br><br><br><br></div>"
"2546","","","1","","html-button-operationspan","257","608173","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">3 + 9 = 10<br><br><br><br></div>"
"1901","","","1","","html-button-operationspan","260","611102","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">9 - 4 = 3<br><br><br><br></div>"
"2670","","","1","","html-button-operationspan","263","614785","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">9 - 4 = 3<br><br><br><br></div>"
"1924","","","1","","html-button-operationspan","266","617722","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">6 + 10 = 16<br><br><br><br></div>"
"9390","H,Q,S,L,N,V,S","H,Q,S,N,L,V,F","4","7","operation-span-recall","268","627123","0.0-9.0-1.10",""
"1326","","","1","","html-button-operationspan","271","642867","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">2 + 8 = 9<br><br><br><br></div>"
"1256","","","1","","html-button-operationspan","274","645132","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">10 + 2 = 13<br><br><br><br></div>"
"1949","","","1","","html-button-operationspan","277","648092","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">5 - 3 = 4<br><br><br><br></div>"
"3366","","","1","","html-button-operationspan","280","652471","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">8 + 2 = 9<br><br><br><br></div>"
"2200","","","1","","html-button-operationspan","283","655679","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">2 + 4 = 5<br><br><br><br></div>"
"2714","","","1","","html-button-operationspan","286","659400","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">6 + 6 = 13<br><br><br><br></div>"
"2789","","","0","","html-button-operationspan","289","663207","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">6 - 5 = 1<br><br><br><br></div>"
"11058","L,N,R,V,T,S,N","N,L,F,R,V,T,S","0","7","operation-span-recall","291","674275","0.0-9.0-1.11",""
