"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"2846","","","1","","html-button-operationspan","191","320966","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">4 + 9 = 12<br><br><br><br></div>"
"1066","","","1","","html-button-operationspan","194","323036","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">6 - 4 = 0<br><br><br><br></div>"
"2501","","","1","","html-button-operationspan","197","326552","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">8 + 5 = 13<br><br><br><br></div>"
"1587","","","1","","html-button-operationspan","200","329144","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">4 - 3 = 3<br><br><br><br></div>"
"4965","V,F,L,Q,P,T","V,F,L,Q,P,T","6","6","operation-span-recall","202","334113","0.0-9.0-1.7",""
"1523","","","0","","html-button-operationspan","205","338012","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">5 + 7 = 12<br><br><br><br></div>"
"2503","","","1","","html-button-operationspan","208","341520","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">9 + 6 = 17<br><br><br><br></div>"
"2081","","","1","","html-button-operationspan","211","344606","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">6 + 2 = 8<br><br><br><br></div>"
"1785","","","1","","html-button-operationspan","214","347394","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">3 + 7 = 10<br><br><br><br></div>"
"1356","","","1","","html-button-operationspan","217","349754","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">8 + 1 = 11<br><br><br><br></div>"
"1607","","","1","","html-button-operationspan","220","352364","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">6 - 4 = 0<br><br><br><br></div>"
"4423","K,N,F,H,T,Q","K,N,F,H,T,Q","6","6","operation-span-recall","222","356792","0.0-9.0-1.8",""
"1740","","","1","","html-button-operationspan","225","361263","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">5 - 4 = 0<br><br><br><br></div>"
"1235","","","1","","html-button-operationspan","228","363504","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">9 + 5 = 14<br><br><br><br></div>"
"1300","","","1","","html-button-operationspan","231","365810","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"1057","","","1","","html-button-operationspan","234","367872","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"2041","","","1","","html-button-operationspan","237","370918","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">8 - 7 = 3<br><br><br><br></div>"
"4878","","","1","","html-button-operationspan","240","376800","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">9 + 7 = 18<br><br><br><br></div>"
"1331","","","1","","html-button-operationspan","243","379136","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">3 + 1 = 5<br><br><br><br></div>"
"6073","N,P,S,Q,V,L,H","N,P,S,Q,V,L,H","7","7","operation-span-recall","245","385213","0.0-9.0-1.9",""
"1848","","","1","","html-button-operationspan","248","389182","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">10 + 4 = 12<br><br><br><br></div>"
"1144","","","1","","html-button-operationspan","251","391332","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">9 + 4 = 13<br><br><br><br></div>"
"1369","","","1","","html-button-operationspan","254","393706","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">4 - 3 = 3<br><br><br><br></div>"
"1394","","","1","","html-button-operationspan","257","396104","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">5 + 2 = 7<br><br><br><br></div>"
"1192","","","1","","html-button-operationspan","260","398308","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">6 + 6 = 11<br><br><br><br></div>"
"1792","","","1","","html-button-operationspan","263","401104","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">5 + 6 = 12<br><br><br><br></div>"
"2902","","","1","","html-button-operationspan","266","405010","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">5 + 8 = 13<br><br><br><br></div>"
"9864","F,Q,S,P,N,L,R","F,Q,S,P,N,L,R","7","7","operation-span-recall","268","414878","0.0-9.0-1.10",""
"1622","","","1","","html-button-operationspan","271","418870","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">9 - 5 = 5<br><br><br><br></div>"
"987","","","1","","html-button-operationspan","274","420862","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1050","","","1","","html-button-operationspan","277","422916","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">6 + 1 = 7<br><br><br><br></div>"
"1114","","","1","","html-button-operationspan","280","425034","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">6 - 4 = 1<br><br><br><br></div>"
"1262","","","1","","html-button-operationspan","283","427300","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">8 - 1 = 7<br><br><br><br></div>"
"2182","","","1","","html-button-operationspan","286","430486","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">1 + 6 = 9<br><br><br><br></div>"
"1840","","","1","","html-button-operationspan","289","433330","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">1 + 5 = 7<br><br><br><br></div>"
"7799","F,K,S,T,P,Q,J","F,K,S,T,P,Q,J","7","7","operation-span-recall","291","441134","0.0-9.0-1.11",""
