"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"5473","H,L,N,T,V,S","H,L,N,V,T,S","4","6","operation-span-recall","202","404119","0.0-9.0-1.7",""
"1344","","","1","","html-button-operationspan","205","410472","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"1565","","","1","","html-button-operationspan","208","413040","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1463","","","1","","html-button-operationspan","211","415508","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"2024","","","1","","html-button-operationspan","214","418535","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">7 + 6 = 12<br><br><br><br></div>"
"1273","","","1","","html-button-operationspan","217","420812","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">5 + 5 = 10<br><br><br><br></div>"
"2881","","","1","","html-button-operationspan","220","424697","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">2 + 9 = 10<br><br><br><br></div>"
"9552","R,L,H,V,J,F","R,L,H,V,J,F","6","6","operation-span-recall","222","434254","0.0-9.0-1.8",""
"2450","","","1","","html-button-operationspan","225","439330","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">5 + 3 = 9<br><br><br><br></div>"
"1506","","","1","","html-button-operationspan","228","441840","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1173","","","1","","html-button-operationspan","231","444017","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"1928","","","1","","html-button-operationspan","234","446950","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">10 - 4 = 5<br><br><br><br></div>"
"2405","","","1","","html-button-operationspan","237","450359","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">5 + 9 = 14<br><br><br><br></div>"
"2263","","","1","","html-button-operationspan","240","453629","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1880","","","1","","html-button-operationspan","243","456513","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">1 - 1 = 0<br><br><br><br></div>"
"8543","S,P,L,N,T,V,H","S,P,L,N,V,T,H","5","7","operation-span-recall","245","465060","0.0-9.0-1.9",""
"1856","","","1","","html-button-operationspan","248","470057","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">10 - 4 = 8<br><br><br><br></div>"
"1823","","","1","","html-button-operationspan","251","472882","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">10 + 9 = 17<br><br><br><br></div>"
"2415","","","1","","html-button-operationspan","254","476301","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">6 - 5 = 2<br><br><br><br></div>"
"3103","","","1","","html-button-operationspan","257","480408","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">6 - 5 = 3<br><br><br><br></div>"
"3767","","","1","","html-button-operationspan","260","485178","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">9 + 5 = 14<br><br><br><br></div>"
"4009","","","1","","html-button-operationspan","263","490192","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">4 + 7 = 12<br><br><br><br></div>"
"1701","","","1","","html-button-operationspan","266","492897","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"16580","T,L,N,H,V,K,S","T,L,R,N,V,K,S","5","7","operation-span-recall","268","509479","0.0-9.0-1.10",""
"1355","","","1","","html-button-operationspan","271","513285","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">4 - 1 = 4<br><br><br><br></div>"
"1558","","","1","","html-button-operationspan","274","515846","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1393","","","1","","html-button-operationspan","277","518242","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">7 - 4 = 3<br><br><br><br></div>"
"1529","","","1","","html-button-operationspan","280","520778","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">6 - 3 = 5<br><br><br><br></div>"
"1359","","","1","","html-button-operationspan","283","523143","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">5 + 5 = 8<br><br><br><br></div>"
"2211","","","1","","html-button-operationspan","286","526359","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">9 + 2 = 11<br><br><br><br></div>"
"2447","","","1","","html-button-operationspan","289","529810","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">9 + 4 = 13<br><br><br><br></div>"
"15513","L,R,S,V,T,N,Q","L,R,S,V,T,N,Q","7","7","operation-span-recall","291","545325","0.0-9.0-1.11",""
