"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"1599","","","1","","html-button-operationspan","106","276963","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">4 + 5 = 10<br><br><br><br></div>"
"1705","","","1","","html-button-operationspan","109","279671","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">7 - 2 = 5<br><br><br><br></div>"
"6592","Q,N,K,S","Q,N,K,S","4","4","operation-span-recall","111","286270","0.0-9.0-1.2",""
"1687","","","1","","html-button-operationspan","114","290904","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"1744","","","1","","html-button-operationspan","117","293653","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"1633","","","1","","html-button-operationspan","120","296291","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">9 + 9 = 18<br><br><br><br></div>"
"1373","","","1","","html-button-operationspan","123","298669","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">4 + 1 = 4<br><br><br><br></div>"
"2019","","","1","","html-button-operationspan","126","301692","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">6 - 3 = 3<br><br><br><br></div>"
"7273","S,N,F,K,T","F,N,S,K,T","3","5","operation-span-recall","128","308970","0.0-9.0-1.3",""
"1360","","","1","","html-button-operationspan","131","314690","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">7 + 5 = 12<br><br><br><br></div>"
"1639","","","1","","html-button-operationspan","134","317333","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">4 - 2 = 0<br><br><br><br></div>"
"1647","","","1","","html-button-operationspan","137","319985","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">7 + 4 = 12<br><br><br><br></div>"
"2847","","","1","","html-button-operationspan","140","323836","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">3 + 7 = 9<br><br><br><br></div>"
"1674","","","1","","html-button-operationspan","143","326514","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">1 - 1 = 2<br><br><br><br></div>"
"9362","K,R,P,N,J","K,R,P,S,J","4","5","operation-span-recall","145","335880","0.0-9.0-1.4",""
"1768","","","1","","html-button-operationspan","148","342863","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">8 - 1 = 9<br><br><br><br></div>"
"2055","","","1","","html-button-operationspan","151","345924","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">5 - 2 = 4<br><br><br><br></div>"
"1922","","","1","","html-button-operationspan","154","348851","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
"2428","","","1","","html-button-operationspan","157","352283","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">7 - 2 = 6<br><br><br><br></div>"
"2522","","","1","","html-button-operationspan","160","355809","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">4 - 1 = 5<br><br><br><br></div>"
"11674","H,R,J,N,S","H,R,J,L,S","4","5","operation-span-recall","162","367487","0.0-9.0-1.5",""
"1699","","","1","","html-button-operationspan","165","373990","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">9 + 4 = 15<br><br><br><br></div>"
"1660","","","1","","html-button-operationspan","168","376656","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">8 - 6 = 1<br><br><br><br></div>"
"2500","","","1","","html-button-operationspan","171","380160","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">4 + 1 = 6<br><br><br><br></div>"
"1878","","","1","","html-button-operationspan","174","383045","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">6 + 9 = 16<br><br><br><br></div>"
"1515","","","1","","html-button-operationspan","177","385563","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">1 + 8 = 11<br><br><br><br></div>"
"1498","","","1","","html-button-operationspan","180","388066","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">4 + 8 = 12<br><br><br><br></div>"
"8344","K,R,F,T,P,L","K,R,F,T,P,L","6","6","operation-span-recall","182","396414","0.0-9.0-1.6",""
"1496","","","1","","html-button-operationspan","185","401246","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1626","","","1","","html-button-operationspan","188","403877","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">4 - 3 = 3<br><br><br><br></div>"
"2226","","","1","","html-button-operationspan","191","407106","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">9 - 7 = 3<br><br><br><br></div>"
"1634","","","1","","html-button-operationspan","194","409744","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"1350","","","0","","html-button-operationspan","197","412098","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"2149","","","1","","html-button-operationspan","200","415251","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">9 - 6 = 4<br><br><br><br></div>"
"16110","S,L,F,R,P,K","S,H,T,L,P,K","3","6","operation-span-recall","202","431365","0.0-9.0-1.7",""
"3129","","","1","","html-button-operationspan","205","438634","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">7 + 5 = 10<br><br><br><br></div>"
"1893","","","1","","html-button-operationspan","208","441533","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">4 - 1 = 1<br><br><br><br></div>"
"2047","","","1","","html-button-operationspan","211","444586","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">7 + 1 = 7<br><br><br><br></div>"
"1713","","","1","","html-button-operationspan","214","447304","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">10 - 7 = 3<br><br><br><br></div>"
"4494","","","1","","html-button-operationspan","217","452802","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">10 - 3 = 7<br><br><br><br></div>"
"4201","","","1","","html-button-operationspan","220","458008","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"10566","S,F,P,K","P,T,S,J,R,N","0","6","operation-span-recall","222","468578","0.0-9.0-1.8",""
"1550","","","1","","html-button-operationspan","225","474312","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">8 + 10 = 18<br><br><br><br></div>"
"2436","","","1","","html-button-operationspan","228","477753","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">4 + 3 = 6<br><br><br><br></div>"
"1590","","","1","","html-button-operationspan","231","480348","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">5 + 8 = 13<br><br><br><br></div>"
"1839","","","1","","html-button-operationspan","234","483190","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">10 - 2 = 8<br><br><br><br></div>"
"1486","","","1","","html-button-operationspan","237","485680","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">7 + 1 = 8<br><br><br><br></div>"
"1755","","","1","","html-button-operationspan","240","488439","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"2131","","","1","","html-button-operationspan","243","491576","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">6 - 5 = 3<br><br><br><br></div>"
"10509","K,P,T,L,V,S","K,P,V,L,T,Q,S","3","7","operation-span-recall","245","502089","0.0-9.0-1.9",""
"1447","","","1","","html-button-operationspan","248","507917","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">1 + 9 = 12<br><br><br><br></div>"
"1165","","","1","","html-button-operationspan","251","510087","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">10 + 7 = 17<br><br><br><br></div>"
"1402","","","1","","html-button-operationspan","254","512492","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">3 + 2 = 5<br><br><br><br></div>"
"1500","","","1","","html-button-operationspan","257","514995","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">1 + 2 = 2<br><br><br><br></div>"
"2324","","","1","","html-button-operationspan","260","518324","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">7 + 6 = 13<br><br><br><br></div>"
"2149","","","1","","html-button-operationspan","263","521477","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">5 + 3 = 6<br><br><br><br></div>"
"2225","","","1","","html-button-operationspan","266","524706","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">5 + 9 = 14<br><br><br><br></div>"
"13682","Q","Q,H,F,J,T,P,S","1","7","operation-span-recall","268","538394","0.0-9.0-1.10",""
"1883","","","1","","html-button-operationspan","271","543523","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">3 - 1 = 3<br><br><br><br></div>"
"1937","","","1","","html-button-operationspan","274","546465","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">2 + 10 = 11<br><br><br><br></div>"
"3556","","","1","","html-button-operationspan","277","551026","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">8 - 3 = 4<br><br><br><br></div>"
"4221","","","1","","html-button-operationspan","280","556251","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">9 + 6 = 13<br><br><br><br></div>"
"2642","","","1","","html-button-operationspan","283","559897","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">10 - 7 = 1<br><br><br><br></div>"
"4235","","","1","","html-button-operationspan","286","565136","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">7 - 3 = 2<br><br><br><br></div>"
"3982","","","1","","html-button-operationspan","289","570123","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">2 + 9 = 9<br><br><br><br></div>"
"9668","L,S,Q,F,K,H,T","L,S,Q,F,K,H,T","7","7","operation-span-recall","291","579797","0.0-9.0-1.11",""
