"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"3301","","","1","","html-button-operationspan","197","438651","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">5 + 2 = 9<br><br><br><br></div>"
"4334","","","1","","html-button-operationspan","200","443994","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">5 + 9 = 15<br><br><br><br></div>"
"10873","S,V,Q,R,J,F","S,V,Q,R,J,F","6","6","operation-span-recall","202","454872","0.0-9.0-1.7",""
"3375","","","1","","html-button-operationspan","205","462836","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">3 + 1 = 2<br><br><br><br></div>"
"2988","","","1","","html-button-operationspan","208","466828","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">10 + 2 = 11<br><br><br><br></div>"
"2438","","","1","","html-button-operationspan","211","470271","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"1970","","","1","","html-button-operationspan","214","473247","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">10 + 8 = 18<br><br><br><br></div>"
"2308","","","1","","html-button-operationspan","217","476558","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">7 - 4 = 4<br><br><br><br></div>"
"3106","","","1","","html-button-operationspan","220","480672","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">7 - 1 = 8<br><br><br><br></div>"
"8417","N,K,J,P,H,V","N,K,J,P,H,V","6","6","operation-span-recall","222","489093","0.0-9.0-1.8",""
"3243","","","1","","html-button-operationspan","225","495859","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">1 + 3 = 4<br><br><br><br></div>"
"1797","","","1","","html-button-operationspan","228","498662","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">7 - 6 = 0<br><br><br><br></div>"
"2824","","","1","","html-button-operationspan","231","502491","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">10 + 9 = 17<br><br><br><br></div>"
"2408","","","1","","html-button-operationspan","234","505905","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">6 - 5 = 3<br><br><br><br></div>"
"3231","","","1","","html-button-operationspan","237","510140","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"5445","","","1","","html-button-operationspan","240","516590","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">5 - 2 = 3<br><br><br><br></div>"
"2459","","","1","","html-button-operationspan","243","520054","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">3 - 2 = 0<br><br><br><br></div>"
"9289","S,F,K,R,V,T,L","S,F,K,R,V,T,L","7","7","operation-span-recall","245","529347","0.0-9.0-1.9",""
"2319","","","1","","html-button-operationspan","248","554991","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">3 - 2 = 2<br><br><br><br></div>"
"2722","","","1","","html-button-operationspan","251","558720","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">10 - 9 = 3<br><br><br><br></div>"
"2664","","","1","","html-button-operationspan","254","562387","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">8 + 3 = 11<br><br><br><br></div>"
"3272","","","1","","html-button-operationspan","257","566664","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">10 - 7 = 5<br><br><br><br></div>"
"3524","","","1","","html-button-operationspan","260","571195","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">9 + 6 = 15<br><br><br><br></div>"
"5495","","","1","","html-button-operationspan","263","577695","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">9 - 2 = 9<br><br><br><br></div>"
"2570","","","1","","html-button-operationspan","266","581270","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">3 - 1 = 2<br><br><br><br></div>"
"11127","R,T,S,V,H,F,Q","R,T,S,V,H,F,Q","7","7","operation-span-recall","268","592402","0.0-9.0-1.10",""
"1568","","","1","","html-button-operationspan","271","597075","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">5 + 2 = 7<br><br><br><br></div>"
"3577","","","1","","html-button-operationspan","274","601657","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">3 + 9 = 12<br><br><br><br></div>"
"3269","","","1","","html-button-operationspan","277","605932","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">8 - 3 = 5<br><br><br><br></div>"
"4135","","","1","","html-button-operationspan","280","611072","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">10 - 6 = 3<br><br><br><br></div>"
"3647","","","1","","html-button-operationspan","283","615724","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">7 - 2 = 5<br><br><br><br></div>"
"2468","","","1","","html-button-operationspan","286","619197","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">10 - 3 = 5<br><br><br><br></div>"
"5129","","","1","","html-button-operationspan","289","625332","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">9 + 9 = 16<br><br><br><br></div>"
"10662","H,T,V,N,S,K,Q","H,T,V,N,S,K,Q","7","7","operation-span-recall","291","635998","0.0-9.0-1.11",""
