"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"3272","","","1","","html-button-operationspan","266","573307","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">7 - 4 = 3<br><br><br><br></div>"
"8727","Q,R,L,F,H,K,T","Q,R,L,H,K,F,T","4","7","operation-span-recall","268","582036","0.0-9.0-1.10",""
"2047","","","1","","html-button-operationspan","271","586908","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">5 - 1 = 6<br><br><br><br></div>"
"3386","","","1","","html-button-operationspan","274","591296","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">9 - 4 = 5<br><br><br><br></div>"
"2250","","","1","","html-button-operationspan","277","594547","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">9 - 8 = 0<br><br><br><br></div>"
"3057","","","1","","html-button-operationspan","280","598609","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"2796","","","1","","html-button-operationspan","283","602406","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">2 + 5 = 5<br><br><br><br></div>"
"3072","","","1","","html-button-operationspan","286","606480","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">3 - 1 = 4<br><br><br><br></div>"
"2250","","","1","","html-button-operationspan","289","609735","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">1 + 1 = 2<br><br><br><br></div>"
"7469","F,N,L,V,T","F,N,L,V,S,P,T","4","7","operation-span-recall","291","617205","0.0-9.0-1.11",""
