"rt","recall","stimuli","accuracy","set_size","trial_type","trial_index","time_elapsed","internal_node_id","stimulus"
"1837","","","1","","html-button-operationspan","92","215701","0.0-9.0-0.1-1.6","<div style=""font-size:46px;"">7 + 1 = 8<br><br><br><br></div>"
"2746","","","1","","html-button-operationspan","95","219449","0.0-9.0-0.1-1.7","<div style=""font-size:46px;"">4 + 5 = 9<br><br><br><br></div>"
"4345","P,H,F,N","P,H,F,N","4","4","operation-span-recall","97","223797","0.0-9.0-1.1",""
"1544","","","1","","html-button-operationspan","100","230499","0.0-9.0-0.2-1.8","<div style=""font-size:46px;"">2 - 1 = 1<br><br><br><br></div>"
"2342","","","1","","html-button-operationspan","103","233845","0.0-9.0-0.2-1.9","<div style=""font-size:46px;"">2 - 1 = 2<br><br><br><br></div>"
"1607","","","1","","html-button-operationspan","106","236455","0.0-9.0-0.2-1.10","<div style=""font-size:46px;"">6 - 2 = 4<br><br><br><br></div>"
"2132","","","1","","html-button-operationspan","109","239590","0.0-9.0-0.2-1.11","<div style=""font-size:46px;"">7 - 3 = 4<br><br><br><br></div>"
"6916","R,K,P,N","R,K,P,N","4","4","operation-span-recall","111","246509","0.0-9.0-1.2",""
"1831","","","1","","html-button-operationspan","114","252209","0.0-9.0-0.3-1.12","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1560","","","1","","html-button-operationspan","117","254773","0.0-9.0-0.3-1.13","<div style=""font-size:46px;"">2 + 1 = 4<br><br><br><br></div>"
"1470","","","1","","html-button-operationspan","120","257246","0.0-9.0-0.3-1.14","<div style=""font-size:46px;"">6 + 6 = 13<br><br><br><br></div>"
"1658","","","1","","html-button-operationspan","123","259908","0.0-9.0-0.3-1.15","<div style=""font-size:46px;"">4 - 3 = 3<br><br><br><br></div>"
"2281","","","1","","html-button-operationspan","126","263192","0.0-9.0-0.3-1.16","<div style=""font-size:46px;"">6 + 5 = 11<br><br><br><br></div>"
"4716","P,H,L,T,V","P,H,L,T,V","5","5","operation-span-recall","128","267912","0.0-9.0-1.3",""
"2052","","","1","","html-button-operationspan","131","272991","0.0-9.0-0.4-1.17","<div style=""font-size:46px;"">8 + 1 = 7<br><br><br><br></div>"
"1470","","","1","","html-button-operationspan","134","275464","0.0-9.0-0.4-1.18","<div style=""font-size:46px;"">3 + 6 = 9<br><br><br><br></div>"
"2370","","","1","","html-button-operationspan","137","278837","0.0-9.0-0.4-1.19","<div style=""font-size:46px;"">4 - 3 = 1<br><br><br><br></div>"
"3458","","","1","","html-button-operationspan","140","283300","0.0-9.0-0.4-1.20","<div style=""font-size:46px;"">8 + 5 = 13<br><br><br><br></div>"
"1832","","","1","","html-button-operationspan","143","286134","0.0-9.0-0.4-1.21","<div style=""font-size:46px;"">1 + 5 = 5<br><br><br><br></div>"
"5046","T,J,N,F,H","T,J,N,F,H","5","5","operation-span-recall","145","291183","0.0-9.0-1.4",""
"1618","","","1","","html-button-operationspan","148","295397","0.0-9.0-0.5-1.22","<div style=""font-size:46px;"">6 - 1 = 6<br><br><br><br></div>"
"1821","","","1","","html-button-operationspan","151","298220","0.0-9.0-0.5-1.23","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1727","","","1","","html-button-operationspan","154","300950","0.0-9.0-0.5-1.24","<div style=""font-size:46px;"">6 - 5 = 2<br><br><br><br></div>"
"1288","","","1","","html-button-operationspan","157","303240","0.0-9.0-0.5-1.25","<div style=""font-size:46px;"">3 + 7 = 10<br><br><br><br></div>"
"4049","","","1","","html-button-operationspan","160","308291","0.0-9.0-0.5-1.26","<div style=""font-size:46px;"">8 + 10 = 16<br><br><br><br></div>"
"5116","Q,R,V,L,F","Q,R,V,L,F","5","5","operation-span-recall","162","313411","0.0-9.0-1.5",""
"2321","","","1","","html-button-operationspan","165","318044","0.0-9.0-0.6-1.27","<div style=""font-size:46px;"">2 + 4 = 8<br><br><br><br></div>"
"1737","","","1","","html-button-operationspan","168","320784","0.0-9.0-0.6-1.28","<div style=""font-size:46px;"">6 - 3 = 1<br><br><br><br></div>"
"1702","","","1","","html-button-operationspan","171","323490","0.0-9.0-0.6-1.29","<div style=""font-size:46px;"">5 + 2 = 7<br><br><br><br></div>"
"1427","","","1","","html-button-operationspan","174","325920","0.0-9.0-0.6-1.30","<div style=""font-size:46px;"">4 + 4 = 7<br><br><br><br></div>"
"1639","","","1","","html-button-operationspan","177","328561","0.0-9.0-0.6-1.31","<div style=""font-size:46px;"">4 + 4 = 8<br><br><br><br></div>"
"1619","","","1","","html-button-operationspan","180","331183","0.0-9.0-0.6-1.32","<div style=""font-size:46px;"">10 + 8 = 18<br><br><br><br></div>"
"9046","F,J,L,H,V,K","F,J,L,H,V,K","6","6","operation-span-recall","182","340232","0.0-9.0-1.6",""
"2305","","","1","","html-button-operationspan","185","346442","0.0-9.0-0.7-1.33","<div style=""font-size:46px;"">8 + 4 = 12<br><br><br><br></div>"
"2063","","","1","","html-button-operationspan","188","349509","0.0-9.0-0.7-1.34","<div style=""font-size:46px;"">10 + 7 = 15<br><br><br><br></div>"
"1999","","","1","","html-button-operationspan","191","352512","0.0-9.0-0.7-1.35","<div style=""font-size:46px;"">3 + 5 = 10<br><br><br><br></div>"
"3026","","","1","","html-button-operationspan","194","356541","0.0-9.0-0.7-1.36","<div style=""font-size:46px;"">9 - 7 = 1<br><br><br><br></div>"
"2869","","","1","","html-button-operationspan","197","360413","0.0-9.0-0.7-1.37","<div style=""font-size:46px;"">8 - 5 = 3<br><br><br><br></div>"
"3914","","","1","","html-button-operationspan","200","365331","0.0-9.0-0.7-1.38","<div style=""font-size:46px;"">10 - 2 = 8<br><br><br><br></div>"
"7213","H,Q,F,P,T,L","H,Q,F,P,T,L","6","6","operation-span-recall","202","372548","0.0-9.0-1.7",""
"2256","","","1","","html-button-operationspan","205","377814","0.0-9.0-0.8-1.39","<div style=""font-size:46px;"">2 - 1 = 3<br><br><br><br></div>"
"1248","","","1","","html-button-operationspan","208","380066","0.0-9.0-0.8-1.40","<div style=""font-size:46px;"">9 + 2 = 9<br><br><br><br></div>"
"1582","","","1","","html-button-operationspan","211","382652","0.0-9.0-0.8-1.41","<div style=""font-size:46px;"">9 - 8 = 1<br><br><br><br></div>"
"3480","","","1","","html-button-operationspan","214","387134","0.0-9.0-0.8-1.42","<div style=""font-size:46px;"">7 + 8 = 17<br><br><br><br></div>"
"1724","","","1","","html-button-operationspan","217","389862","0.0-9.0-0.8-1.43","<div style=""font-size:46px;"">5 + 5 = 10<br><br><br><br></div>"
"2351","","","1","","html-button-operationspan","220","393215","0.0-9.0-0.8-1.44","<div style=""font-size:46px;"">8 + 10 = 20<br><br><br><br></div>"
"5534","Q,S,J,V,L,T","Q,S,J,V,L,T","6","6","operation-span-recall","222","398752","0.0-9.0-1.8",""
"1945","","","1","","html-button-operationspan","225","402796","0.0-9.0-0.9-1.45","<div style=""font-size:46px;"">3 + 3 = 8<br><br><br><br></div>"
"1673","","","1","","html-button-operationspan","228","405473","0.0-9.0-0.9-1.46","<div style=""font-size:46px;"">2 + 10 = 12<br><br><br><br></div>"
"1353","","","1","","html-button-operationspan","231","407830","0.0-9.0-0.9-1.47","<div style=""font-size:46px;"">5 + 6 = 11<br><br><br><br></div>"
"1735","","","1","","html-button-operationspan","234","410568","0.0-9.0-0.9-1.48","<div style=""font-size:46px;"">8 - 4 = 4<br><br><br><br></div>"
"1398","","","1","","html-button-operationspan","237","412969","0.0-9.0-0.9-1.49","<div style=""font-size:46px;"">7 + 8 = 15<br><br><br><br></div>"
"2483","","","1","","html-button-operationspan","240","416455","0.0-9.0-0.9-1.50","<div style=""font-size:46px;"">5 + 4 = 8<br><br><br><br></div>"
"2800","","","1","","html-button-operationspan","243","420258","0.0-9.0-0.9-1.51","<div style=""font-size:46px;"">4 - 1 = 2<br><br><br><br></div>"
"6083","K,Q,N,L,T,S,J","K,Q,N,L,T,S,J","7","7","operation-span-recall","245","426345","0.0-9.0-1.9",""
"2918","","","1","","html-button-operationspan","248","432205","0.0-9.0-0.10-1.52","<div style=""font-size:46px;"">9 + 7 = 15<br><br><br><br></div>"
"1318","","","1","","html-button-operationspan","251","434526","0.0-9.0-0.10-1.53","<div style=""font-size:46px;"">1 + 5 = 5<br><br><br><br></div>"
"2408","","","1","","html-button-operationspan","254","437938","0.0-9.0-0.10-1.54","<div style=""font-size:46px;"">7 + 4 = 11<br><br><br><br></div>"
"2731","","","1","","html-button-operationspan","257","441673","0.0-9.0-0.10-1.55","<div style=""font-size:46px;"">5 - 2 = 5<br><br><br><br></div>"
"2169","","","1","","html-button-operationspan","260","444845","0.0-9.0-0.10-1.56","<div style=""font-size:46px;"">6 + 5 = 9<br><br><br><br></div>"
"1790","","","1","","html-button-operationspan","263","447639","0.0-9.0-0.10-1.57","<div style=""font-size:46px;"">1 + 1 = 4<br><br><br><br></div>"
"2925","","","1","","html-button-operationspan","266","451568","0.0-9.0-0.10-1.58","<div style=""font-size:46px;"">10 + 1 = 13<br><br><br><br></div>"
"8303","R,Q,H,J,F,T","R,Q,J,K,H,F,T","2","7","operation-span-recall","268","459874","0.0-9.0-1.10",""
"1632","","","1","","html-button-operationspan","271","467673","0.0-9.0-0.11-1.59","<div style=""font-size:46px;"">5 + 2 = 7<br><br><br><br></div>"
"1630","","","0","","html-button-operationspan","274","470306","0.0-9.0-0.11-1.60","<div style=""font-size:46px;"">8 + 2 = 11<br><br><br><br></div>"
"1197","","","1","","html-button-operationspan","277","472507","0.0-9.0-0.11-1.61","<div style=""font-size:46px;"">7 + 7 = 14<br><br><br><br></div>"
"1614","","","1","","html-button-operationspan","280","475124","0.0-9.0-0.11-1.62","<div style=""font-size:46px;"">7 - 4 = 3<br><br><br><br></div>"
"1582","","","1","","html-button-operationspan","283","477710","0.0-9.0-0.11-1.63","<div style=""font-size:46px;"">5 + 10 = 15<br><br><br><br></div>"
"2434","","","1","","html-button-operationspan","286","481148","0.0-9.0-0.11-1.64","<div style=""font-size:46px;"">1 - 1 = 1<br><br><br><br></div>"
"2539","","","1","","html-button-operationspan","289","484690","0.0-9.0-0.11-1.65","<div style=""font-size:46px;"">7 + 7 = 15<br><br><br><br></div>"
"8201","P,H,L,T,F,N","P,H,L,T,R,F,N","4","7","operation-span-recall","291","492896","0.0-9.0-1.11",""
